unix_ts,real_ts,HR,Ax,Ay,Az
1472689716,2016/09/01-09:28:36,97,7.913064479827881,-4.438685894012451,0.8374879360198975
1472689717,2016/09/01-09:28:37,98,5.230710506439209,-5.170889854431152,2.0195422172546387
1472689718,2016/09/01-09:28:38,98,8.087740898132324,-6.029913425445557,-0.06699903309345245
1472689719,2016/09/01-09:28:39,99,7.408178806304932,-6.338587284088135,0.7154539823532104
1472689720,2016/09/01-09:28:40,98,8.068597793579102,1.0360921621322632,3.046063184738159
1472689721,2016/09/01-09:28:41,97,2.1822540760040283,-4.895715236663818,-3.641876220703125
1472689722,2016/09/01-09:28:42,97,11.34676456451416,5.694917678833008,0.2919243574142456
1472689723,2016/09/01-09:28:43,98,6.417550563812256,-8.781659126281738,-3.627518892288208
1472689724,2016/09/01-09:28:44,99,-3.263810157775879,-23.136201858520508,-1.0719845294952393
1472689725,2016/09/01-09:28:45,100,-5.938986301422119,-7.008577823638916,2.636890411376953
1472689726,2016/09/01-09:28:46,99,-7.293323516845703,-6.697510242462158,1.2514461278915405
1472689727,2016/09/01-09:28:47,99,-7.128218650817871,-6.123232841491699,1.8113667964935303
1472689728,2016/09/01-09:28:48,98,-6.9822564125061035,-6.824329853057861,0.35892340540885925
1472689729,2016/09/01-09:28:49,99,-6.778866291046143,-6.245267391204834,3.555734634399414
1472689730,2016/09/01-09:28:50,100,-0.7369893789291382,-11.705689430236816,-1.1102697849273682
1472689731,2016/09/01-09:28:51,102,5.50349235534668,-8.49691390991211,-0.9427721500396729
1472689732,2016/09/01-09:28:52,102,8.839086532592773,-7.905886173248291,4.7018961906433105
1472689733,2016/09/01-09:28:53,100,-1.9094725847244263,-6.436692714691162,-6.8171515464782715
1472689734,2016/09/01-09:28:54,101,-7.408178806304932,-5.948556900024414,-1.7395820617675781
1472689735,2016/09/01-09:28:55,101,-7.051648139953613,-10.97348403930664,-3.675375461578369
1472689736,2016/09/01-09:28:56,102,2.4957141876220703,-10.241281509399414,2.981456995010376
1472689737,2016/09/01-09:28:57,102,-6.573083877563477,-6.798008918762207,-1.227518081665039
1472689738,2016/09/01-09:28:58,102,-7.219145774841309,-6.2189459800720215,-1.5385849475860596
1472689739,2016/09/01-09:28:59,102,-7.688138484954834,-6.257230758666992,-1.3591231107711792
1472689740,2016/09/01-09:29:00,102,-7.15932559967041,-6.632904052734375,-1.88075852394104
1472689741,2016/09/01-09:29:01,102,1.4524433612823486,-5.783452033996582,-0.7106683850288391
1472689742,2016/09/01-09:29:02,101,5.42692232131958,-4.362115383148193,-4.204189300537109
1472689743,2016/09/01-09:29:03,102,-8.49452018737793,-21.535404205322266,-15.850056648254395
1472689744,2016/09/01-09:29:04,103,-6.374479293823242,-6.721438884735107,2.0745770931243896
1472689745,2016/09/01-09:29:05,102,-7.185646057128906,-6.728617191314697,1.129412293434143
1472689746,2016/09/01-09:29:06,103,-6.867401123046875,-6.809973239898682,1.0504491329193115
1472689747,2016/09/01-09:29:07,104,-7.506284713745117,-6.08494758605957,1.2873386144638062
1472689748,2016/09/01-09:29:08,103,3.4887356758117676,-10.047462463378906,0.05024927482008934
1472689749,2016/09/01-09:29:09,103,-0.28235307335853577,-6.415157318115234,0.1866401582956314
1472689750,2016/09/01-09:29:10,106,-7.6043901443481445,-6.039484024047852,1.34476637840271
1472689751,2016/09/01-09:29:11,107,-8.50887680053711,-5.513063907623291,0.3565305471420288
1472689752,2016/09/01-09:29:12,109,-6.867401123046875,-6.608975887298584,-0.5048855543136597
1472689753,2016/09/01-09:29:13,108,-5.367101192474365,-4.6061835289001465,0.17706887423992157
1472689754,2016/09/01-09:29:14,108,-10.719844818115234,-1.509871006011963,-1.0097711086273193
1472689755,2016/09/01-09:29:15,108,-4.843072891235352,-3.421736478805542,-0.21296121180057526
1472689756,2016/09/01-09:29:16,108,-13.328021049499512,-3.1130621433258057,-1.7180466651916504
1472689757,2016/09/01-09:29:17,109,-5.635097503662109,-3.077169895172119,3.950549840927124
1472689758,2016/09/01-09:29:18,108,-9.80100154876709,-3.5294132232666016,-5.771488666534424
1472689759,2016/09/01-09:29:19,108,-4.206582069396973,0.7776673436164856,-4.910072326660156
1472689760,2016/09/01-09:29:20,107,-11.277373313903809,-2.5196423530578613,-2.1439690589904785
1472689761,2016/09/01-09:29:21,107,-16.82872200012207,9.111868858337402,-3.005385160446167
1472689762,2016/09/01-09:29:22,107,-10.370492935180664,-3.3858442306518555,-3.524627923965454
1472689763,2016/09/01-09:29:23,107,-8.080562591552734,-4.529613494873047,1.3663017749786377
1472689764,2016/09/01-09:29:24,106,-0.4666004180908203,1.1365907192230225,-7.396214485168457
1472689765,2016/09/01-09:29:25,106,-5.838487148284912,-7.7455668449401855,5.118247985839844
1472689766,2016/09/01-09:29:26,106,-3.754338502883911,-9.394222259521484,2.57228422164917
1472689767,2016/09/01-09:29:27,106,-1.3208380937576294,-8.860621452331543,3.455235719680786
1472689768,2016/09/01-09:29:28,106,-9.844072341918945,-8.10688304901123,2.4981069564819336
1472689769,2016/09/01-09:29:29,107,-0.5862415432929993,-6.2500529289245605,-7.231109619140625
1472689770,2016/09/01-09:29:30,105,-4.137190341949463,-7.743173599243164,4.438685894012451
1472689771,2016/09/01-09:29:31,105,-2.950350284576416,-7.149754047393799,3.4648072719573975
1472689772,2016/09/01-09:29:32,104,-3.019742012023926,-7.867600917816162,4.689932346343994
1472689773,2016/09/01-09:29:33,105,-3.9864425659179688,-8.09252643585205,1.9908283948898315
1472689774,2016/09/01-09:29:34,104,-3.084348201751709,-8.360522270202637,-0.4259224236011505
1472689775,2016/09/01-09:29:35,104,-4.01754903793335,-8.891729354858398,-0.9284151792526245
1472689776,2016/09/01-09:29:36,104,-4.8813581466674805,-9.229117393493652,1.1533405780792236
1472689778,2016/09/01-09:29:38,104,-4.560719966888428,-8.011170387268066,-4.247260093688965
1472689779,2016/09/01-09:29:39,104,-1.4093725681304932,-11.145767211914062,4.6133623123168945
1472689780,2016/09/01-09:29:40,105,-3.912264823913574,-6.257230758666992,2.100898265838623
1472689781,2016/09/01-09:29:41,105,-3.5676987171173096,-7.848458290100098,-1.7874385118484497
1472689782,2016/09/01-09:29:42,106,-10.913663864135742,-2.124826431274414,-5.276174068450928
1472689783,2016/09/01-09:29:43,105,-8.69791030883789,-0.9020940661430359,-0.7010970115661621
1472689784,2016/09/01-09:29:44,107,-9.284152030944824,-1.2490534782409668,-4.012763977050781
1472689785,2016/09/01-09:29:45,109,-9.839285850524902,-0.8446664214134216,-1.0121639966964722
1472689786,2016/09/01-09:29:46,110,-6.86261510848999,3.060420036315918,6.6520466804504395
1472689787,2016/09/01-09:29:47,110,-6.970292568206787,3.376272678375244,6.324230670928955
1472689788,2016/09/01-09:29:48,112,-5.14456844329834,1.3232309818267822,8.37727165222168
1472689789,2016/09/01-09:29:49,112,-4.924428939819336,-8.812766075134277,0.16031910479068756
1472689790,2016/09/01-09:29:50,111,-5.118247985839844,-3.28773832321167,-7.539783954620361
1472689791,2016/09/01-09:29:51,112,-4.484149932861328,-1.1940184831619263,-10.301101684570312
1472689792,2016/09/01-09:29:52,112,-11.885149955749512,-8.322237014770508,-0.3517449200153351
1472689793,2016/09/01-09:29:53,112,-7.556533336639404,-8.116454124450684,-17.680566787719727
1472689794,2016/09/01-09:29:54,113,3.888336658477783,-6.666403770446777,3.9553356170654297
1472689795,2016/09/01-09:29:55,115,-9.054441452026367,-8.13798999786377,-5.726025104522705
1472689796,2016/09/01-09:29:56,113,-7.946564197540283,-7.032505512237549,-3.562912940979004
1472689797,2016/09/01-09:29:57,115,-6.489335060119629,-8.11406135559082,3.0101709365844727
1472689798,2016/09/01-09:29:58,113,-2.9312076568603516,-9.33440113067627,0.47617170214653015
1472689799,2016/09/01-09:29:59,112,-0.7154539823532104,-8.70508861541748,-4.510470867156982
1472689800,2016/09/01-09:30:00,111,-0.0023928226437419653,-7.7455668449401855,-6.391229152679443
1472689801,2016/09/01-09:30:01,111,-1.4452648162841797,-5.376672744750977,-3.7710886001586914
1472689802,2016/09/01-09:30:02,110,-9.140583038330078,-7.29810905456543,-1.4691929817199707
1472689803,2016/09/01-09:30:03,111,-0.0406779870390892,-5.8959150314331055,-7.037291049957275
1472689804,2016/09/01-09:30:04,111,4.177868366241455,-7.88913631439209,-1.9118653535842896
1472689805,2016/09/01-09:30:05,113,-5.42692232131958,-5.0225348472595215,-0.5982056856155396
1472689806,2016/09/01-09:30:06,115,-8.35573673248291,-7.2335028648376465,-2.9240293502807617
1472689807,2016/09/01-09:30:07,114,-10.418350219726562,-3.2614171504974365,3.1058835983276367
1472689808,2016/09/01-09:30:08,115,-11.432907104492188,-2.2229323387145996,2.909672498703003
1472689809,2016/09/01-09:30:09,114,-8.102097511291504,-2.311466693878174,2.6321046352386475
1472689810,2016/09/01-09:30:10,115,-7.513463020324707,-1.093519926071167,1.428515076637268
1472689811,2016/09/01-09:30:11,116,-6.999006271362305,-3.3379876613616943,5.335994720458984
1472689812,2016/09/01-09:30:12,115,2.115255117416382,-10.396815299987793,1.6510475873947144
1472689813,2016/09/01-09:30:13,114,-3.7328033447265625,-5.608776092529297,-1.9740787744522095
1472689814,2016/09/01-09:30:14,112,-7.262216091156006,-3.2279179096221924,-0.17946170270442963
1472689815,2016/09/01-09:30:15,113,-9.891928672790527,-1.514656662940979,-2.2229323387145996
1472689816,2016/09/01-09:30:16,113,-2.3856441974639893,-5.819344997406006,-4.895715236663818
1472689817,2016/09/01-09:30:17,113,-5.307280540466309,-2.7804601192474365,3.053241729736328
1472689818,2016/09/01-09:30:18,112,-8.970691680908203,-4.177868366241455,4.792823314666748
1472689819,2016/09/01-09:30:19,113,-15.249458312988281,-3.5198421478271484,3.720839262008667
1472689820,2016/09/01-09:30:20,113,-7.594818592071533,-3.3164520263671875,0.8805587291717529
1472689821,2016/09/01-09:30:21,113,-6.2189459800720215,-1.765903115272522,3.996013641357422
1472689822,2016/09/01-09:30:22,112,-9.138189315795898,-4.945964336395264,1.380658507347107
1472689823,2016/09/01-09:30:23,113,-11.717653274536133,-2.9527432918548584,1.868794322013855
1472689824,2016/09/01-09:30:24,111,-11.327622413635254,-7.556533336639404,2.715853452682495
1472689825,2016/09/01-09:30:25,112,-16.319049835205078,-8.439485549926758,1.8352948427200317
1472689826,2016/09/01-09:30:26,111,-13.373485565185547,-6.98704195022583,0.3732803165912628
1472689827,2016/09/01-09:30:27,111,-11.755936622619629,-2.682354211807251,1.490728497505188
1472689828,2016/09/01-09:30:28,112,-9.205188751220703,-0.8303093910217285,3.2685959339141846
1472689829,2016/09/01-09:30:29,111,-8.82951545715332,-1.2658032178878784,0.9978070855140686
1472689830,2016/09/01-09:30:30,111,-9.978070259094238,-2.4813570976257324,0.15314064919948578
1472689831,2016/09/01-09:30:31,112,-11.124231338500977,-2.4813570976257324,-0.4043869972229004
1472689832,2016/09/01-09:30:32,112,-13.96929931640625,-1.7611174583435059,-1.0600204467773438
1472689833,2016/09/01-09:30:33,113,-9.126225471496582,2.187039852142334,-0.7896314859390259
1472689834,2016/09/01-09:30:34,114,-9.879963874816895,-1.3351951837539673,-0.7393822073936462
1472689835,2016/09/01-09:30:35,115,-9.291330337524414,-2.778067111968994,1.2993026971817017
1472689836,2016/09/01-09:30:36,116,-7.269395351409912,-2.266003131866455,1.7012970447540283
1472689837,2016/09/01-09:30:37,115,-9.80100154876709,-2.675175428390503,1.643869161605835
1472689838,2016/09/01-09:30:38,115,-11.732008934020996,-2.579463005065918,3.6227335929870605
1472689839,2016/09/01-09:30:39,116,-9.08554744720459,-5.450850009918213,2.754138946533203
1472689840,2016/09/01-09:30:40,118,-1.6869399547576904,-5.453242778778076,6.573083877563477
1472689841,2016/09/01-09:30:41,118,-3.4169507026672363,-3.3260233402252197,6.814758777618408
1472689842,2016/09/01-09:30:42,118,-7.915457248687744,-4.206582069396973,0.7680960297584534
1472689843,2016/09/01-09:30:43,118,-7.487142086029053,-3.9218363761901855,0.5359922647476196
1472689844,2016/09/01-09:30:44,117,-5.053641319274902,-4.697111129760742,0.6269195079803467
1472689845,2016/09/01-09:30:45,117,-13.459626197814941,-4.570291519165039,1.6342979669570923
1472689846,2016/09/01-09:30:46,118,-12.507284164428711,-3.359522819519043,1.6151552200317383
1472689847,2016/09/01-09:30:47,120,-7.740781307220459,-2.3736801147460938,3.0867412090301514
1472689848,2016/09/01-09:30:48,120,-11.925827980041504,-7.846065521240234,0.05742774158716202
1472689849,2016/09/01-09:30:49,119,-7.23589563369751,-2.3736801147460938,2.038684844970703
1472689850,2016/09/01-09:30:50,118,-4.785645484924316,-4.328616142272949,1.7491532564163208
1472689851,2016/09/01-09:30:51,119,-7.135397434234619,-1.2658032178878784,0.7657032012939453
1472689852,2016/09/01-09:30:52,120,-19.36989974975586,-8.523234367370605,3.8333017826080322
1472689853,2016/09/01-09:30:53,122,-6.288337707519531,-7.195217609405518,0.8901299238204956
1472689854,2016/09/01-09:30:54,123,-14.108081817626953,-5.391028881072998,2.7804601192474365
1472689855,2016/09/01-09:30:55,124,-14.249258041381836,-11.71286678314209,-1.7156537771224976
1472689856,2016/09/01-09:30:56,124,-0.9882357716560364,0.7896314859390259,13.414163589477539
1472689857,2016/09/01-09:30:57,123,-9.461220741271973,-11.200803756713867,6.778866291046143
1472689858,2016/09/01-09:30:58,122,-6.781259536743164,-7.056434154510498,6.041877269744873
1472689859,2016/09/01-09:30:59,122,-5.2115678787231445,-1.8185452222824097,2.2301106452941895
1472689860,2016/09/01-09:31:00,123,-23.52383804321289,-9.360722541809082,-0.9523434042930603
1472689861,2016/09/01-09:31:01,126,-9.262616157531738,-5.776273727416992,-1.777867317199707
1472689862,2016/09/01-09:31:02,127,-10.02592658996582,-5.938986301422119,5.26899528503418
1472689863,2016/09/01-09:31:03,129,-8.918049812316895,-2.392822742462158,1.813759446144104
1472689864,2016/09/01-09:31:04,131,-5.812166690826416,-3.0963122844696045,3.8811583518981934
1472689865,2016/09/01-09:31:05,132,-3.7663028240203857,0.6843472719192505,1.7682960033416748
1472689866,2016/09/01-09:31:06,132,-4.4004011154174805,-1.0289137363433838,1.7922240495681763
1472689867,2016/09/01-09:31:07,133,-8.226524353027344,-1.9692929983139038,2.1822540760040283
1472689868,2016/09/01-09:31:08,133,-9.44447135925293,-3.706482172012329,2.4406790733337402
1472689869,2016/09/01-09:31:09,134,-11.444870948791504,-7.207180976867676,3.728017807006836
1472689870,2016/09/01-09:31:10,134,-10.813164710998535,-9.087940216064453,5.525027275085449
1472689871,2016/09/01-09:31:11,134,-10.03549861907959,-8.767301559448242,0.3445664942264557
1472689872,2016/09/01-09:31:12,135,-9.135796546936035,-5.436492443084717,1.356730580329895
1472689873,2016/09/01-09:31:13,135,-9.07119083404541,-6.400800704956055,2.108076810836792
1472689874,2016/09/01-09:31:14,135,-8.451449394226074,-8.118846893310547,0.05742774158716202
1472689875,2016/09/01-09:31:15,136,-8.906085968017578,-8.236095428466797,2.823530912399292
1472689876,2016/09/01-09:31:16,136,-12.698708534240723,-5.539384365081787,1.8903299570083618
1472689877,2016/09/01-09:31:17,135,-11.47836971282959,-3.376272678375244,1.8257235288619995
1472689878,2016/09/01-09:31:18,136,-11.473583221435547,-3.507878065109253,3.414557933807373
1472689879,2016/09/01-09:31:19,138,-11.562118530273438,-3.397808313369751,5.429314613342285
1472689880,2016/09/01-09:31:20,137,-9.571290969848633,-5.079962730407715,2.629711866378784
1472689881,2016/09/01-09:31:21,137,-6.070591449737549,-2.557927370071411,1.4835500717163086
1472689882,2016/09/01-09:31:22,137,-5.745166778564453,-2.3808584213256836,3.13938307762146
1472689883,2016/09/01-09:31:23,137,-4.118047714233398,-0.9810572862625122,3.9912283420562744
1472689884,2016/09/01-09:31:24,138,-8.738588333129883,-4.027120590209961,3.1202406883239746
1472689885,2016/09/01-09:31:25,139,-12.928421020507812,-6.429513931274414,1.191625714302063
1472689886,2016/09/01-09:31:26,138,-19.463218688964844,-8.874979019165039,-1.3304094076156616
1472689887,2016/09/01-09:31:27,139,-15.77827262878418,-4.445864677429199,1.191625714302063
1472689888,2016/09/01-09:31:28,139,-10.703095436096191,-3.06999135017395,1.8664016723632812
1472689889,2016/09/01-09:31:29,139,-6.527620315551758,-3.541377305984497,0.8590233325958252
1472689890,2016/09/01-09:31:30,139,-7.17368221282959,-2.847458839416504,1.428515076637268
1472689891,2016/09/01-09:31:31,139,-6.551548480987549,-0.9834501147270203,1.9142580032348633
1472689892,2016/09/01-09:31:32,140,-5.874379634857178,-1.2729815244674683,2.177468776702881
1472689893,2016/09/01-09:31:33,139,-5.0943193435668945,-2.0889341831207275,2.203789472579956
1472689894,2016/09/01-09:31:34,139,-5.891129493713379,-1.2083754539489746,1.6031911373138428
1472689895,2016/09/01-09:31:35,138,-6.628118515014648,-2.053041696548462,-0.16031910479068756
1472689896,2016/09/01-09:31:36,138,-6.3361945152282715,-1.0959126949310303,1.0504491329193115
1472689897,2016/09/01-09:31:37,138,-6.771688461303711,-0.9427721500396729,1.0121639966964722
1472689898,2016/09/01-09:31:38,138,-7.898707389831543,-2.249253273010254,0.2273181527853012
1472689899,2016/09/01-09:31:39,137,-9.578469276428223,-1.6271194219589233,1.1222338676452637
1472689900,2016/09/01-09:31:40,137,-10.688737869262695,-1.435693621635437,1.5457634925842285
1472689901,2016/09/01-09:31:41,137,-10.717452049255371,-1.6510475873947144,0.519242525100708
1472689902,2016/09/01-09:31:42,137,-11.320443153381348,-1.227518081665039,1.797009825706482
1472689903,2016/09/01-09:31:43,137,-12.789636611938477,-2.871387243270874,1.6271194219589233
1472689904,2016/09/01-09:31:44,136,-10.363314628601074,-2.5292134284973145,1.588834285736084
